	dfr	relevancy
1177931.0	0.074122265	0
1180854.0	0.052830763	2
1181820.0	0.117311746	0
1182398.0	0.071960226	0
1183201.0	0.0609538	0
1183227.0	0.05365479	0
1190165.0	0.051883206	0
1200430.0	0.06086447	0
1208905.0	0.053265125	0
1216327.0	0.09168379	0
1257604.0	0.117225245	1
1257651.0	0.094757065	0
1269449.0	0.07429145	1
1269453.0	0.052444287	0
1276800.0	0.2244406	0
1276800.0	0.2244406	0
1277006.0	0.068187706	1
1277007.0	0.09210555	0
1277008.0	0.07996832	0
1277009.0	0.13558634	1
1277009.0	0.13558634	0
1277009.0	0.13558634	0
1277009.0	0.13558634	0
1277009.0	0.13558634	0
1277866.0	0.07302031	0
1277866.0	0.07302031	0
1278504.0	0.05295054	0
1283982.0	0.07322446	0
1283982.0	0.07322446	0
1289282.0	0.063757725	0
1297500.0	0.056326963	0
1297597.0	0.072102785	0
1297597.0	0.072102785	0
1297605.0	0.059900798	0
1297605.0	0.059900798	0
1297611.0	0.05516639	0
1298324.0	0.0547992	0
1299321.0	0.051494475	0
1308873.0	0.10120256	0
1325039.0	0.05386263	0
1325039.0	0.05386263	0
1326214.0	0.05060667	0
1326214.0	0.05060667	0
1326214.0	0.05060667	0
1326214.0	0.05060667	0
1334206.0	0.07116176	0
1334206.0	0.07116176	0
1343569.0	0.057773303	0
1343569.0	0.057773303	0
1351206.0	0.064586766	0
1352359.0	0.065379314	0
1352359.0	0.065379314	0
1361782.0	0.055894244	0
1361803.0	0.05808739	0
1368989.0	0.05276493	0
1368989.0	0.05276493	0
1373687.0	0.05411449	0
1373687.0	0.05411449	0
1373687.0	0.05411449	0
1373687.0	0.05411449	0
1373687.0	0.05411449	0
1386678.0	0.1261922	1
1386707.0	0.050138827	0
1388246.0	0.053639475	0
1397847.0	0.062012143	0
1397847.0	0.062012143	0
1403776.0	0.059452716	0
1403776.0	0.059452716	0
1413535.0	0.13529551	0
1413549.0	0.1323294	1
1413549.0	0.1323294	1
1413549.0	0.1323294	0
1414001.0	0.08183132	0
1414045.0	0.056749165	0
1420313.0	0.09343945	0
1420313.0	0.09343945	0
1420313.0	0.09343945	0
1435909.0	0.05985851	0
1435909.0	0.05985851	0
1435923.0	0.05860914	0
1448178.0	0.062262766	0
1450293.0	0.052505877	1
1456975.0	0.060555633	0
1459158.0	0.054844394	0
1459158.0	0.054844394	0
1459265.0	0.05204618	0
1459265.0	0.05204618	0
1459268.0	0.052889526	1
1459268.0	0.052889526	0
1459474.0	0.054887764	1
1459932.0	0.1035939	0
1459932.0	0.1035939	0
1459932.0	0.1035939	0
1459933.0	0.1384963	0
1459933.0	0.1384963	0
1459933.0	0.1384963	0
1464140.0	0.06652055	0
1464140.0	0.06652055	0
1464140.0	0.06652055	1
1464140.0	0.06652055	0
1464381.0	0.16183245	2
1464381.0	0.16183245	0
1464381.0	0.16183245	1
1464381.0	0.16183245	0
1464381.0	0.16183245	0
1464381.0	0.16183245	0
1464381.0	0.16183245	0
1464381.0	0.16183245	0
1464381.0	0.16183245	0
1468404.0	0.05638341	0
1471781.0	0.07171771	0
1471781.0	0.07171771	1
1471781.0	0.07171771	0
1471802.0	0.07068952	0
1471802.0	0.07068952	0
1471802.0	0.07068952	0
1474397.0	0.068638355	0
1474397.0	0.068638355	0
1475558.0	0.05142905	0
1475558.0	0.05142905	0
1475846.0	0.05132661	0
1479417.0	0.08023225	0
1479417.0	0.08023225	0
1479808.0	0.07370315	0
1479837.0	0.0678403	0
1481535.0	0.06474142	0
1481535.0	0.06474142	0
1481535.0	0.06474142	0
1483837.0	0.051945824	1
1483910.0	0.06243016	0
1501004.0	0.12617376	0
1501014.0	0.16433662	0
1501116.0	0.059521455	0
1513328.0	0.07968331	0
1513559.0	0.11562914	0
1513559.0	0.11562914	0
1524788.0	0.12071385	0
1524788.0	0.12071385	1
1524788.0	0.12071385	0
1526415.0	0.052598763	0
1526441.0	0.062693894	0
1526441.0	0.062693894	0
1526638.0	0.058914926	2
1533805.0	0.12738226	0
1538622.0	0.09840984	0
1538622.0	0.09840984	0
1540431.0	0.065112084	0
1540438.0	0.07948767	0
1544343.0	0.05682888	0
1550411.0	0.073956266	0
1550411.0	0.073956266	0
1550803.0	0.098227635	1
1550867.0	0.066967115	1
1550933.0	0.054150704	0
1550933.0	0.054150704	0
1550940.0	0.08377266	0
1550946.0	0.061009686	0
1550946.0	0.061009686	0
1550946.0	0.061009686	1
1551927.0	0.07537431	0
1552074.0	0.100070536	0
1557854.0	0.051282622	1
1557855.0	0.07879514	0
1560153.0	0.05316905	0
1562405.0	0.05049872	0
1563448.0	0.07817133	0
1564027.0	0.075584576	0
1564027.0	0.075584576	0
1564027.0	0.075584576	0
1564027.0	0.075584576	2
1568058.0	0.056419	0
1569821.0	0.06581987	0
1570367.0	0.05370159	0
1570451.0	0.05175666	2
1570451.0	0.05175666	0
1570456.0	0.102225915	0
1570456.0	0.102225915	0
1576315.0	0.068283476	0
1578567.0	0.0871428	0
1578574.0	0.0506309	0
1578574.0	0.0506309	0
1579223.0	0.06274666	0
1581463.0	0.054603055	0
1584227.0	0.085880704	0
1584227.0	0.085880704	0
1592112.0	0.06237521	0
1592487.0	0.060601693	0
1592487.0	0.060601693	0
1592487.0	0.060601693	0
1602196.0	0.0659612	0
1602205.0	0.05460189	0
1609165.0	0.119264506	0
1609165.0	0.119264506	2
1613243.0	0.06955891	0
1617112.0	0.093432404	1
1617112.0	0.093432404	0
1618386.0	0.06667973	0
1618394.0	0.08610444	0
1618394.0	0.08610444	0
1624824.0	0.085294664	0
1634852.0	0.12932782	0
1634852.0	0.12932782	0
1635565.0	0.064694606	0
1637094.0	0.108127676	0
1637094.0	0.108127676	0
1647271.0	0.0698415	0
1647271.0	0.0698415	0
1657024.0	0.07914229	0
1661620.0	0.087759204	0
1675993.0	0.06359078	0
1687187.0	0.065040305	2
1687187.0	0.065040305	1
1693563.0	0.056370858	0
1693563.0	0.056370858	0
1693563.0	0.056370858	0
1697818.0	0.0656629	1
1698484.0	0.06588488	0
1705542.0	0.05298802	0
1705808.0	0.056895055	0
1750982.0	0.054384395	0
1751015.0	0.076827094	1
1751060.0	0.0591458	1
1751077.0	0.11082919	0
1762052.0	0.06355763	0
1764004.0	0.07754015	0
1764004.0	0.07754015	2
1764004.0	0.07754015	1
1764004.0	0.07754015	2
1764017.0	0.06595364	0
1764183.0	0.08549216	0
1766022.0	0.051052503	0
1769382.0	0.069097	0
1769396.0	0.05548867	0
1780052.0	0.1389705	0
1780052.0	0.1389705	0
1781074.0	0.092336595	0
1781075.0	0.09573223	1
1781075.0	0.09573223	0
1781338.0	0.06648708	0
1783648.0	0.063751206	0
1784817.0	0.054543078	0
1790902.0	0.05060866	0
1791015.0	0.13268532	0
1791015.0	0.13268532	0
1791015.0	0.13268532	0
1791015.0	0.13268532	0
1797072.0	0.06322526	0
1802746.0	0.07264159	0
1803784.0	0.06643727	0
1808062.0	0.08803109	0
1820987.0	0.1102512	1
1820987.0	0.1102512	0
1821329.0	0.08951238	0
1821329.0	0.08951238	0
1821329.0	0.08951238	0
1824744.0	0.07069203	0
1824744.0	0.07069203	0
1824744.0	0.07069203	0
1824744.0	0.07069203	0
1824747.0	0.090273954	0
1824747.0	0.090273954	0
1828053.0	0.091934755	0
1828150.0	0.056441776	0
1828150.0	0.056441776	0
1829162.0	0.09611447	0
1831473.0	0.07324935	0
1831475.0	0.05322944	0
1832125.0	0.054833088	0
1832184.0	0.054123618	0
1839760.0	0.05301668	0
1839760.0	0.05301668	0
1847506.0	0.05508367	0
1847827.0	0.086265914	0
1851004.0	0.14185	2
1852901.0	0.060224704	0
1852903.0	0.0734921	2
1852903.0	0.0734921	0
1868082.0	0.09737023	0
1868965.0	0.05967871	0
1869029.0	0.05911169	0
1871591.0	0.078897685	0
1878501.0	0.057772063	0
1885437.0	0.0600268	0
1885437.0	0.0600268	0
1887528.0	0.0628397	0
1887528.0	0.0628397	0
1892149.0	0.102316506	0
1892149.0	0.102316506	0
1892149.0	0.102316506	0
1892770.0	0.080586374	0
1896172.0	0.062016577	0
1896172.0	0.062016577	0
1904218.0	0.058637936	0
1904475.0	0.06352528	0
1906866.0	0.05729607	0
1906866.0	0.05729607	1
1910602.0	0.065079	0
1910602.0	0.065079	0
1910602.0	0.065079	1
1913060.0	0.057404824	0
1913172.0	0.06657483	0
1913172.0	0.06657483	0
1914062.0	0.08535558	0
1915596.0	0.06733299	0
1920530.0	0.12608649	0
1920530.0	0.12608649	0
1925057.0	0.071800575	0
1925058.0	0.07319162	0
1925058.0	0.07319162	0
1925127.0	0.05277765	0
1925127.0	0.05277765	0
1929108.0	0.060765218	1
1931600.0	0.10233342	0
1934365.0	0.06046433	0
1939852.0	0.055205993	1
1939852.0	0.055205993	0
1939918.0	0.09236169	0
1939918.0	0.09236169	0
1939984.0	0.05805465	0
1949836.0	0.08544217	1
1950085.0	0.050099127	0
1950586.0	0.05010119	0
1961632.0	0.0693403	0
1963326.0	0.078872755	0
1963326.0	0.078872755	0
1963326.0	0.078872755	0
1971271.0	0.07301181	0
1995203.0	0.1432487	0
1995204.0	0.097481735	0
2000873.0	0.05594759	0
2000880.0	0.05062529	0
2000906.0	0.07927869	0
2014765.0	0.1125824	0
2014767.0	0.053823203	0
2018704.0	0.10086219	1
2020460.0	0.05714891	2
2034563.0	0.05695347	0
2034581.0	0.077080905	0
2039853.0	0.050844144	0
2040141.0	0.054639075	2
2040172.0	0.06629368	0
2045078.0	0.073964186	0
2045078.0	0.073964186	1
2045103.0	0.064140216	2
2045103.0	0.064140216	0
2045103.0	0.064140216	1
2045103.0	0.064140216	0
2045103.0	0.064140216	0
2045656.0	0.09191758	0
2048957.0	0.06855745	1
2072948.0	0.068585835	2
2074576.0	0.0769677	0
2078590.0	0.0911196	0
2078590.0	0.0911196	0
2078590.0	0.0911196	0
2082036.0	0.13373461	1
2082036.0	0.13373461	0
2082036.0	0.13373461	0
2082036.0	0.13373461	0
2082655.0	0.05689595	0
2089067.0	0.1332473	0
2096525.0	0.05371295	0
2096525.0	0.05371295	0
2096525.0	0.05371295	0
2096525.0	0.05371295	0
2096525.0	0.05371295	0
2096525.0	0.05371295	0
2096525.0	0.05371295	0
2096525.0	0.05371295	0
2096525.0	0.05371295	0
2096525.0	0.05371295	0
2096525.0	0.05371295	0
2096525.0	0.05371295	0
2098753.0	0.08193987	0
2099495.0	0.05117753	0
2116997.0	0.05413385	0
2116997.0	0.05413385	0
2116997.0	0.05413385	0
2116997.0	0.05413385	2
2116997.0	0.05413385	0
2117003.0	0.08985433	0
2117003.0	0.08985433	0
2117003.0	0.08985433	0
2117014.0	0.06554591	0
2128193.0	0.056071885	0
2131921.0	0.051572654	0
2133777.0	0.050353937	0
2135496.0	0.08915537	0
2135574.0	0.22100747	0
2135600.0	0.24814937	0
2137136.0	0.051399052	0
2147019.0	0.16836432	0
2151774.0	0.06906442	0
2151774.0	0.06906442	0
2164958.0	0.060612608	0
2164964.0	0.08329438	0
2169208.0	0.06214475	0
2170449.0	0.08771054	1
2173884.0	0.06324885	0
2175052.0	0.0936615	0
2175055.0	0.058980566	0
2186330.0	0.089274965	0
2186338.0	0.1187795	0
2194701.0	0.05097367	0
2194711.0	0.06557517	0
2198914.0	0.06737907	0
2198914.0	0.06737907	0
2206392.0	0.096520774	2
2206392.0	0.096520774	1
2206392.0	0.096520774	0
2206439.0	0.052517056	0
2206488.0	0.055477772	0
2211302.0	0.07180394	0
2211302.0	0.07180394	2
2211476.0	0.053998124	0
2211476.0	0.053998124	0
2212832.0	0.10039232	0
2214730.0	0.062061187	0
2219959.0	0.05186889	0
2222237.0	0.055265877	2
2222671.0	0.05117947	0
2222672.0	0.06468069	0
2226001.0	0.06869055	0
2228383.0	0.05014533	2
2228383.0	0.05014533	0
2228383.0	0.05014533	0
2231608.0	0.053152796	0
2232040.0	0.06243568	0
2232040.0	0.06243568	0
2232040.0	0.06243568	0
2232040.0	0.06243568	0
2232040.0	0.06243568	0
2232040.0	0.06243568	0
2232040.0	0.06243568	0
2233876.0	0.054026444	2
2241597.0	0.07943641	0
2245957.0	0.08343988	0
2245957.0	0.08343988	0
2245957.0	0.08343988	0
2245957.0	0.08343988	0
2245957.0	0.08343988	0
2245957.0	0.08343988	1
2245957.0	0.08343988	0
2245957.0	0.08343988	0
2248239.0	0.06237207	0
2248298.0	0.081089064	0
2248591.0	0.06945158	0
2249599.0	0.08596357	0
2249601.0	0.07768828	0
2253540.0	0.07541586	1
2253550.0	0.08021347	0
2254204.0	0.060382765	0
2254639.0	0.05206281	0
2254639.0	0.05206281	0
2254639.0	0.05206281	0
2254639.0	0.05206281	2
2254639.0	0.05206281	0
2257948.0	0.114813335	0
2257968.0	0.051246043	0
2259367.0	0.069541655	0
2259367.0	0.069541655	0
2259431.0	0.08259752	0
2259431.0	0.08259752	0
2259431.0	0.08259752	0
2262905.0	0.09926138	0
2262910.0	0.08590429	0
2263036.0	0.07311468	0
2267201.0	0.06415833	0
2267201.0	0.06415833	0
2267201.0	0.06415833	0
2270282.0	0.05069985	1
2270282.0	0.05069985	0
2270282.0	0.05069985	0
2270846.0	0.065487385	0
2270857.0	0.054479122	0
2276219.0	0.070601664	0
2276236.0	0.11492103	0
2276236.0	0.11492103	0
2276602.0	0.102253675	0
2276892.0	0.06117841	0
2276892.0	0.06117841	2
2278144.0	0.054280553	0
2279110.0	0.077290714	0
2279110.0	0.077290714	0
2279110.0	0.077290714	0
2279110.0	0.077290714	0
2287169.0	0.05737969	0
2289809.0	0.08646606	0
2289809.0	0.08646606	0
2292492.0	0.12706746	0
2292492.0	0.12706746	0
2292713.0	0.0502744	0
2292733.0	0.059500735	0
2315652.0	0.056448683	2
2321719.0	0.06813106	0
2323005.0	0.05367811	0
2323013.0	0.052989475	1
2323013.0	0.052989475	0
2323545.0	0.06880732	0
2323545.0	0.06880732	0
2323545.0	0.06880732	0
2329654.0	0.051736087	0
2329859.0	0.06595431	0
2330030.0	0.1176535	0
2335107.0	0.07274742	0
2359964.0	0.051934123	0
2361065.0	0.060985547	0
2361073.0	0.07510825	0
2361073.0	0.07510825	0
2361563.0	0.058807727	0
2363727.0	0.053770423	1
2364151.0	0.05073583	0
2364663.0	0.059863646	1
2364776.0	0.085187085	0
2365965.0	0.05015749	0
2365966.0	0.15323128	1
2365966.0	0.15323128	0
2365966.0	0.15323128	0
2365966.0	0.15323128	0
2365966.0	0.15323128	0
2365966.0	0.15323128	0
2366049.0	0.052068323	0
2366049.0	0.052068323	0
2366049.0	0.052068323	0
2366049.0	0.052068323	0
2366049.0	0.052068323	0
2366049.0	0.052068323	0
2366049.0	0.052068323	0
2366049.0	0.052068323	0
2366049.0	0.052068323	0
2366049.0	0.052068323	0
2366049.0	0.052068323	0
2366049.0	0.052068323	0
2366049.0	0.052068323	0
2366049.0	0.052068323	0
2366049.0	0.052068323	0
2366049.0	0.052068323	0
2366387.0	0.085128196	0
2367394.0	0.101993695	0
2373300.0	0.07065397	1
2374600.0	0.06626512	0
2374600.0	0.06626512	0
2374623.0	0.12273668	0
2374623.0	0.12273668	0
2374788.0	0.05807507	1
2376102.0	0.06815046	0
2376133.0	0.09127248	0
2377075.0	0.0699197	0
2386244.0	0.10275813	0
2386861.0	0.11021705	1
2390581.0	0.063612156	0
2394261.0	0.05585842	0
2395378.0	0.0559224	0
2396464.0	0.06511614	0
2396599.0	0.10433678	0
2397013.0	0.06271823	0
2408924.0	0.08462026	0
2408924.0	0.08462026	0
2408924.0	0.08462026	0
2409332.0	0.065057494	0
2409363.0	0.06889434	0
2409534.0	0.058719315	0
2409626.0	0.05043249	0
2415356.0	0.08091766	0
2415356.0	0.08091766	0
2415357.0	0.0726876	0
2415357.0	0.0726876	0
2423748.0	0.059118982	0
2426706.0	0.05081589	1
2426706.0	0.05081589	0
2428105.0	0.059804507	0
2429898.0	0.050855458	1
2430173.0	0.051082093	0
2430200.0	0.06433223	1
2430548.0	0.05741547	0
2432466.0	0.06250773	0
2432466.0	0.06250773	0
2432466.0	0.06250773	0
2432466.0	0.06250773	0
2432466.0	0.06250773	0
2438311.0	0.082723975	0
2438311.0	0.082723975	0
2438311.0	0.082723975	0
2438318.0	0.07644231	0
2438319.0	0.06491339	2
2438336.0	0.05459075	0
2438353.0	0.05475006	0
2440557.0	0.06671595	0
2441433.0	0.0647838	0
2442605.0	0.11535313	0
2442767.0	0.07362422	0
2443155.0	0.06743233	0
2443793.0	0.0540806	0
2453150.0	0.062172983	0
2453776.0	0.054245997	0
2459161.0	0.052863352	0
2459199.0	0.17540494	0
2459235.0	0.05274419	0
2464778.0	0.05756087	0
2467417.0	0.05406542	0
2468312.0	0.0542565	0
2474644.0	0.13248132	1
2474644.0	0.13248132	0
2474644.0	0.13248132	0
2474850.0	0.05237458	1
2481241.0	0.08227434	0
2490671.0	0.092940986	0
2490671.0	0.092940986	0
2490671.0	0.092940986	0
2490671.0	0.092940986	0
2490671.0	0.092940986	0
2490671.0	0.092940986	0
2490671.0	0.092940986	0
2491596.0	0.056465697	0
2491596.0	0.056465697	0
2491651.0	0.12545498	0
2491654.0	0.06296815	0
2491654.0	0.06296815	0
2492864.0	0.0717506	2
2496697.0	0.07364505	0
2496697.0	0.07364505	0
2496697.0	0.07364505	0
2496697.0	0.07364505	0
2496697.0	0.07364505	0
2496697.0	0.07364505	0
2496697.0	0.07364505	0
2496697.0	0.07364505	0
2496697.0	0.07364505	0
2496697.0	0.07364505	1
2496697.0	0.07364505	0
2496697.0	0.07364505	0
2496697.0	0.07364505	0
2496697.0	0.07364505	0
2496697.0	0.07364505	0
2496697.0	0.07364505	0
2496697.0	0.07364505	0
2496981.0	0.055364855	0
2500027.0	0.05321523	0
2500027.0	0.05321523	0
2500028.0	0.061872505	0
2500028.0	0.061872505	0
2503966.0	0.060514875	0
2503996.0	0.06389755	0
2503996.0	0.06389755	0
2503996.0	0.06389755	0
2505292.0	0.06649868	0
2515635.0	0.113561325	1
2516298.0	0.06290511	0
2516432.0	0.08563952	0
2517059.0	0.054185797	0
2517059.0	0.054185797	0
2517059.0	0.054185797	0
2517650.0	0.052015208	0
2518148.0	0.07719208	0
2518148.0	0.07719208	0
2518156.0	0.09277488	0
2518156.0	0.09277488	0
2526389.0	0.07083911	0
2526407.0	0.057593424	0
2526417.0	0.07342611	2
2526417.0	0.07342611	0
2526417.0	0.07342611	0
2526427.0	0.057258233	0
2526433.0	0.05100553	2
2526433.0	0.05100553	0
2526433.0	0.05100553	0
2526478.0	0.1603728	0
2526496.0	0.07602639	0
2526520.0	0.05094819	0
2526520.0	0.05094819	0
2526531.0	0.17380652	0
2526540.0	0.06917062	0
2526540.0	0.06917062	0
2527496.0	0.050934713	0
2528209.0	0.06819885	0
2528217.0	0.055043392	0
2528306.0	0.051736806	0
2531110.0	0.061597794	0
2531110.0	0.061597794	0
2531110.0	0.061597794	0
2531110.0	0.061597794	0
2531170.0	0.054651048	0
2531170.0	0.054651048	0
2531175.0	0.06523279	0
2531184.0	0.060836963	0
2532955.0	0.053344235	0
2536181.0	0.094741	0
2536181.0	0.094741	1
2536181.0	0.094741	0
2536182.0	0.08171649	0
2536182.0	0.08171649	0
2538530.0	0.054726932	0
2538530.0	0.054726932	0
2542347.0	0.091811575	0
2542397.0	0.059933886	0
2543003.0	0.09380552	0
2546372.0	0.06483085	1
2546376.0	0.13429263	1
2546416.0	0.061085634	0
2546416.0	0.061085634	0
2546434.0	0.14455563	1
2546470.0	0.05118875	0
2547098.0	0.05594517	0
2547098.0	0.05594517	0
2551590.0	0.07622992	0
2553052.0	0.052617226	1
2556315.0	0.05178943	0
2556666.0	0.052506257	0
2556666.0	0.052506257	0
2556666.0	0.052506257	0
2556666.0	0.052506257	0
2556666.0	0.052506257	0
2556666.0	0.052506257	0
2556681.0	0.07772293	0
2556681.0	0.07772293	0
2559824.0	0.08020479	0
2559826.0	0.05243768	0
2559826.0	0.05243768	0
2559826.0	0.05243768	1
2559826.0	0.05243768	0
2559826.0	0.05243768	0
2559826.0	0.05243768	0
2559826.0	0.05243768	0
2559831.0	0.10005375	1
2561013.0	0.05152232	0
2565700.0	0.05698026	0
2565700.0	0.05698026	0
2566559.0	0.056188803	0
2566578.0	0.05016103	0
2566579.0	0.08881023	0
2567289.0	0.056765143	0
2567296.0	0.06709061	0
2567296.0	0.06709061	0
2567299.0	0.07288879	0
2567299.0	0.07288879	0
2567299.0	0.07288879	0
2567964.0	0.057144884	0
2567964.0	0.057144884	0
2569011.0	0.10021939	0
2569011.0	0.10021939	0
2569032.0	0.060224235	0
2570823.0	0.095435716	0
2572046.0	0.18691215	0
2572047.0	0.05297199	0
2572047.0	0.05297199	0
2572068.0	0.054210782	2
2572606.0	0.053202875	0
2572606.0	0.053202875	0
2572606.0	0.053202875	0
2572606.0	0.053202875	0
2575206.0	0.061872162	0
2575571.0	0.051911533	0
2575602.0	0.07806964	2
2575602.0	0.07806964	0
2576187.0	0.06926515	0
2577109.0	0.076596186	0
2577685.0	0.052345324	0
2579287.0	0.06158533	0
2580013.0	0.07307508	0
2581654.0	0.05074663	1
2581654.0	0.05074663	0
2582227.0	0.061070703	0
2582242.0	0.12269632	0
2582336.0	0.05375722	0
2582677.0	0.057004407	0
2583042.0	0.05213155	1
2584008.0	0.08756185	0
2584009.0	0.051499337	1
2584009.0	0.051499337	0
2584083.0	0.058168747	0
2584635.0	0.05903269	0
2584649.0	0.056145933	0
2585102.0	0.052985895	0
2585102.0	0.052985895	0
2592761.0	0.055220094	0
2592791.0	0.051637456	2
2592818.0	0.051855113	0
2592818.0	0.051855113	0
2596110.0	0.068148576	0
2596111.0	0.07088452	0
2596111.0	0.07088452	0
2596115.0	0.054766323	0
2596526.0	0.07448758	0
2597729.0	0.06729064	0
2600143.0	0.06130057	0
2600205.0	0.052447673	0
2600375.0	0.1711027	0
2600375.0	0.1711027	0
2600632.0	0.12489832	0
2600632.0	0.12489832	0
2600825.0	0.058053806	2
2601019.0	0.063790955	0
2602996.0	0.056706417	1
2603042.0	0.060073774	0
2605759.0	0.057070956	0
2605759.0	0.057070956	0
2605761.0	0.054644164	0
2607303.0	0.07972133	0
2610646.0	0.06003965	0
2611960.0	0.06265684	0
2611960.0	0.06265684	0
2612653.0	0.061993282	0
2612654.0	0.053936128	0
2612685.0	0.08216493	0
2612686.0	0.05945899	1
2612756.0	0.065828644	1
2613408.0	0.115210675	0
2613409.0	0.06388109	0
2614942.0	0.08494128	0
2614954.0	0.052941676	0
2614960.0	0.055550374	0
2614979.0	0.051908627	0
2615032.0	0.08874035	0
2615032.0	0.08874035	0
2615269.0	0.13301986	0
2615269.0	0.13301986	0
2615269.0	0.13301986	0
2615269.0	0.13301986	0
2615276.0	0.053953975	0
2615288.0	0.05576179	0
2615299.0	0.05672603	0
2615326.0	0.07217829	0
2615338.0	0.058197502	0
2615355.0	0.05833085	0
2615375.0	0.05399068	0
2615763.0	0.070580915	0
2621130.0	0.15953481	1
2621130.0	0.15953481	0
2621130.0	0.15953481	0
2621401.0	0.0752383	0
2621418.0	0.06909898	1
2621418.0	0.06909898	0
2625438.0	0.0533243	0
2626691.0	0.10792862	0
2627182.0	0.06231261	0
2627182.0	0.06231261	0
2627222.0	0.13550287	0
2627222.0	0.13550287	0
2627258.0	0.06814794	0
2627258.0	0.06814794	0
2627258.0	0.06814794	0
2627270.0	0.050442755	0
2627712.0	0.081535324	0
2627712.0	0.081535324	0
2627712.0	0.081535324	0
2627712.0	0.081535324	0
2627712.0	0.081535324	0
2627812.0	0.06602317	0
2627817.0	0.06613634	0
2627819.0	0.09997514	0
2627819.0	0.09997514	0
2627819.0	0.09997514	0
2628005.0	0.050586466	0
2628032.0	0.06225265	0
2628085.0	0.06568493	0
2628089.0	0.12652153	0
2628155.0	0.13646735	0
2628156.0	0.08845107	0
2628175.0	0.06841696	0
2628175.0	0.06841696	0
2628184.0	0.06187633	0
2628184.0	0.06187633	0
2628184.0	0.06187633	0
2628382.0	0.0517759	0
2628868.0	0.0651548	0
2628934.0	0.13898642	0
2629011.0	0.12772469	0
2629468.0	0.0800766	0
2629964.0	0.08331192	2
2629964.0	0.08331192	1
2629964.0	0.08331192	0
2629964.0	0.08331192	0
2629965.0	0.05702627	0
2629965.0	0.05702627	0
2629965.0	0.05702627	0
2629982.0	0.057813436	0
2629982.0	0.057813436	2
2630042.0	0.07683977	0
2630042.0	0.07683977	0
2630042.0	0.07683977	0
2630042.0	0.07683977	0
2630042.0	0.07683977	0
2630042.0	0.07683977	0
2630042.0	0.07683977	0
2630042.0	0.07683977	0
2630042.0	0.07683977	0
2630042.0	0.07683977	0
