	dfr	relevancy
1562442.0	0.05214994	0
1562446.0	0.042104084	0
1563447.0	0.03925862	1
1563447.0	0.03925862	0
1569431.0	0.04909633	0
1569431.0	0.04909633	0
1569431.0	0.04909633	0
1569431.0	0.04909633	0
1570367.0	0.07420197	0
1570456.0	0.10300589	0
1570456.0	0.10300589	0
1574330.0	0.08186896	0
1578574.0	0.14457631	0
1578574.0	0.14457631	0
1578589.0	0.13677283	0
1579220.0	0.09750003	0
1584227.0	0.12600967	0
1584227.0	0.12600967	0
1592293.0	0.081555955	0
1592487.0	0.16678312	0
1592487.0	0.16678312	0
1592487.0	0.16678312	0
1592488.0	0.038937688	0
1602190.0	0.039577868	0
1602196.0	0.042758927	0
1602205.0	0.05452478	0
1602206.0	0.05896358	0
1609104.0	0.055851415	0
1609104.0	0.055851415	0
1613243.0	0.07267501	0
1618394.0	0.059074704	0
1618394.0	0.059074704	0
1624824.0	0.056343157	0
1630693.0	0.04506705	0
1634746.0	0.055157267	0
1634852.0	0.046641648	0
1634852.0	0.046641648	0
1634861.0	0.05211518	0
1635700.0	0.06509937	0
1635700.0	0.06509937	0
1635700.0	0.06509937	0
1637094.0	0.044693682	0
1637094.0	0.044693682	0
1654154.0	0.18850102	0
1654154.0	0.18850102	0
1705808.0	0.05943498	0
1750982.0	0.05353245	0
1751015.0	0.064340726	1
1751042.0	0.050879326	0
1751060.0	0.04229348	1
1764014.0	0.04129041	0
1769382.0	0.075304106	0
1770937.0	0.07455348	0
1774568.0	0.06739269	0
1779773.0	0.04421442	0
1780052.0	0.09594311	0
1780052.0	0.09594311	0
1784608.0	0.052956283	1
1791015.0	0.051908482	0
1791015.0	0.051908482	0
1791015.0	0.051908482	0
1791015.0	0.051908482	0
1803773.0	0.04671738	0
1803779.0	0.08638952	0
1803779.0	0.08638952	0
1803779.0	0.08638952	0
1808062.0	0.046416048	0
1808067.0	0.040632166	0
1810518.0	0.046053268	0
1821329.0	0.100616455	0
1821329.0	0.100616455	0
1821329.0	0.100616455	0
1824724.0	0.048011858	0
1824747.0	0.08269723	0
1824747.0	0.08269723	0
1828150.0	0.0677483	0
1828150.0	0.0677483	0
1829162.0	0.048828654	0
1831473.0	0.041291315	0
1831474.0	0.04484377	0
1852901.0	0.05236176	0
1852908.0	0.07146771	0
1852908.0	0.07146771	0
1852908.0	0.07146771	0
1866232.0	0.046602488	0
1868024.0	0.040810175	0
1868082.0	0.10729253	0
1868965.0	0.049842093	0
1871591.0	0.06515632	0
1877876.0	0.044696268	0
1884173.0	0.07806011	0
1885437.0	0.040599003	0
1885437.0	0.040599003	0
1888688.0	0.060264055	0
1888726.0	0.052666187	0
1892548.0	0.054936994	0
1892548.0	0.054936994	0
1892556.0	0.048942804	0
1892556.0	0.048942804	0
1892770.0	0.14101774	0
1894807.0	0.059467927	0
1904218.0	0.04597173	0
1904435.0	0.0455471	0
1906781.0	0.0676571	1
1906865.0	0.06566578	0
1910602.0	0.10392012	0
1910602.0	0.10392012	0
1910602.0	0.10392012	1
1913172.0	0.06351774	0
1913172.0	0.06351774	0
1914062.0	0.06143465	0
1914238.0	0.041908715	1
1925057.0	0.11709445	0
1925058.0	0.06139089	0
1925058.0	0.06139089	0
1925118.0	0.039170805	0
1929108.0	0.039288048	1
1929122.0	0.04406329	0
1934365.0	0.09017255	0
1934908.0	0.056801215	0
1934908.0	0.056801215	0
1934909.0	0.10923461	0
1934909.0	0.10923461	0
1936423.0	0.054052062	0
1936995.0	0.05845174	1
1939852.0	0.0872273	1
1939852.0	0.0872273	0
1939854.0	0.03991122	0
1939918.0	0.0688284	0
1939918.0	0.0688284	0
1939984.0	0.03852431	0
1942180.0	0.051586784	0
1942180.0	0.051586784	0
1942180.0	0.051586784	0
1942180.0	0.051586784	0
1942180.0	0.051586784	0
1942180.0	0.051586784	0
1942180.0	0.051586784	0
1942180.0	0.051586784	0
1948008.0	0.06057519	0
1948008.0	0.06057519	0
1948008.0	0.06057519	0
1949836.0	0.08324673	1
1961632.0	0.051938333	0
1971265.0	0.070953526	0
1973079.0	0.045591988	0
1973079.0	0.045591988	0
1995202.0	0.03980662	0
2000292.0	0.042573154	0
2000469.0	0.05264177	0
2000880.0	0.06396859	0
2014766.0	0.048367232	0
2014767.0	0.08140008	0
2020460.0	0.049288936	2
2034581.0	0.055347968	0
2039817.0	0.083662994	0
2048957.0	0.07733574	1
2063499.0	0.06144118	1
2075500.0	0.041979775	0
2077918.0	0.04144988	0
2082036.0	0.06444488	1
2082036.0	0.06444488	0
2082036.0	0.06444488	0
2082036.0	0.06444488	0
2092427.0	0.10179332	0
2092434.0	0.046900958	0
2096525.0	0.040348988	0
2096525.0	0.040348988	0
2096525.0	0.040348988	0
2096525.0	0.040348988	0
2096525.0	0.040348988	0
2096525.0	0.040348988	0
2096525.0	0.040348988	0
2096525.0	0.040348988	0
2096525.0	0.040348988	0
2096525.0	0.040348988	0
2096525.0	0.040348988	0
2096525.0	0.040348988	0
2098753.0	0.05300697	0
2098769.0	0.040532097	0
2099162.0	0.045497317	0
2117003.0	0.049669858	0
2117003.0	0.049669858	0
2117003.0	0.049669858	0
2117014.0	0.095415786	0
2129145.0	0.055204604	0
2140188.0	0.06625587	0
2147019.0	0.047768474	0
2169208.0	0.049933244	0
2170446.0	0.097670205	0
2174449.0	0.041828264	0
2174449.0	0.041828264	0
2174449.0	0.041828264	0
2174449.0	0.041828264	0
2174496.0	0.045505054	0
2174496.0	0.045505054	0
2174501.0	0.120084	0
2174501.0	0.120084	0
2186338.0	0.14072147	0
2186339.0	0.051683158	0
2186339.0	0.051683158	0
2194666.0	0.04430475	0
2194704.0	0.04306345	0
2198914.0	0.07668925	0
2198914.0	0.07668925	0
2206498.0	0.065899245	0
2211302.0	0.0459617	0
2211302.0	0.0459617	2
2211745.0	0.03996233	0
2213664.0	0.09017744	0
2213664.0	0.09017744	0
2213673.0	0.0548202	1
2214730.0	0.043960758	0
2219959.0	0.06755198	0
2222237.0	0.044903934	2
2222671.0	0.07893174	0
2222672.0	0.043331023	0
2225419.0	0.044063337	0
2225420.0	0.047720496	0
2226078.0	0.06384607	0
2228383.0	0.0465764	2
2228383.0	0.0465764	0
2228383.0	0.0465764	0
2229370.0	0.038859807	0
2231341.0	0.08718379	0
2232037.0	0.042784672	0
2232037.0	0.042784672	0
2232037.0	0.042784672	0
2232037.0	0.042784672	0
2232037.0	0.042784672	0
2232037.0	0.042784672	0
2233876.0	0.14098099	2
2241597.0	0.088742144	0
2244628.0	0.06689382	1
2245957.0	0.05752492	0
2245957.0	0.05752492	0
2245957.0	0.05752492	0
2245957.0	0.05752492	0
2245957.0	0.05752492	0
2245957.0	0.05752492	1
2245957.0	0.05752492	0
2245957.0	0.05752492	0
2245959.0	0.07833102	1
2248586.0	0.081050344	1
2249582.0	0.06461496	0
2249599.0	0.07112272	0
2249601.0	0.08870102	0
2253537.0	0.04848717	1
2253550.0	0.13811493	0
2253717.0	0.055102486	0
2254639.0	0.093382426	0
2254639.0	0.093382426	0
2254639.0	0.093382426	0
2254639.0	0.093382426	2
2254639.0	0.093382426	0
2259367.0	0.09035506	0
2259367.0	0.09035506	0
2259431.0	0.042945217	0
2259431.0	0.042945217	0
2259431.0	0.042945217	0
2262905.0	0.08491239	0
2262906.0	0.08592296	0
2262910.0	0.061332006	0
2263063.0	0.057740744	1
2266718.0	0.04578897	0
2266718.0	0.04578897	0
2266718.0	0.04578897	1
2266718.0	0.04578897	0
2266901.0	0.062218826	0
2267455.0	0.069942825	0
2267472.0	0.11900351	0
2267485.0	0.039087094	0
2267485.0	0.039087094	2
2270358.0	0.04159917	2
2270823.0	0.054450616	0
2270830.0	0.05216886	0
2270830.0	0.05216886	0
2276505.0	0.04815302	0
2276505.0	0.04815302	0
2276505.0	0.04815302	0
2276505.0	0.04815302	0
2276505.0	0.04815302	0
2276505.0	0.04815302	0
2276602.0	0.112113714	0
2276692.0	0.042712037	0
2277416.0	0.04907829	0
2277429.0	0.039855156	0
2277439.0	0.04002193	0
2277439.0	0.04002193	0
2278144.0	0.1365393	0
2279110.0	0.038633414	0
2279110.0	0.038633414	0
2279110.0	0.038633414	0
2279110.0	0.038633414	0
2287169.0	0.06429	0
2291035.0	0.05730657	0
2291314.0	0.059265405	1
2292492.0	0.1927213	0
2292492.0	0.1927213	0
2292733.0	0.068155594	0
2323012.0	0.06846976	0
2323013.0	0.04872872	1
2323013.0	0.04872872	0
2323360.0	0.045434736	0
2323360.0	0.045434736	0
2323473.0	0.047590945	0
2329636.0	0.043122113	0
2329656.0	0.0791481	0
2330057.0	0.042970564	0
2335107.0	0.050203033	0
2359765.0	0.071574554	0
2365938.0	0.106752686	0
2365938.0	0.106752686	1
2365963.0	0.04823541	0
2366049.0	0.059174784	0
2366049.0	0.059174784	0
2366049.0	0.059174784	0
2366049.0	0.059174784	0
2366049.0	0.059174784	0
2366049.0	0.059174784	0
2366049.0	0.059174784	0
2366049.0	0.059174784	0
2366049.0	0.059174784	0
2366049.0	0.059174784	0
2366049.0	0.059174784	0
2366049.0	0.059174784	0
2366049.0	0.059174784	0
2366049.0	0.059174784	0
2366049.0	0.059174784	0
2366049.0	0.059174784	0
2366066.0	0.06758071	2
2366074.0	0.053449787	0
2366074.0	0.053449787	0
2366074.0	0.053449787	0
2366074.0	0.053449787	0
2366074.0	0.053449787	0
2366074.0	0.053449787	0
2366074.0	0.053449787	0
2366074.0	0.053449787	0
2366074.0	0.053449787	0
2366074.0	0.053449787	0
2366074.0	0.053449787	0
2366074.0	0.053449787	0
2366074.0	0.053449787	0
2366074.0	0.053449787	0
2366074.0	0.053449787	0
2366074.0	0.053449787	0
2366074.0	0.053449787	0
2366074.0	0.053449787	0
2367394.0	0.10045984	0
2373300.0	0.060636222	1
2374600.0	0.03972166	0
2374600.0	0.03972166	0
2377328.0	0.059146695	0
2377328.0	0.059146695	0
2377328.0	0.059146695	0
2377328.0	0.059146695	0
2377328.0	0.059146695	0
2377328.0	0.059146695	0
2377328.0	0.059146695	0
2377328.0	0.059146695	0
2377328.0	0.059146695	0
2377328.0	0.059146695	0
2377328.0	0.059146695	0
2377328.0	0.059146695	0
2377328.0	0.059146695	0
2377328.0	0.059146695	0
2377328.0	0.059146695	0
2377328.0	0.059146695	0
2383893.0	0.091370694	0
2386120.0	0.039024416	0
2386861.0	0.046640147	1
2394261.0	0.0700853	0
2395453.0	0.062153682	0
2397008.0	0.06310153	0
2397013.0	0.05011328	0
2408924.0	0.13387248	0
2408924.0	0.13387248	0
2408924.0	0.13387248	0
2408938.0	0.09372529	0
2408940.0	0.058691554	2
2409332.0	0.13061954	0
2409333.0	0.072721414	0
2409333.0	0.072721414	0
2409359.0	0.045127995	0
2412892.0	0.04570366	0
2412892.0	0.04570366	0
2412892.0	0.04570366	0
2412892.0	0.04570366	0
2414822.0	0.04516233	0
2415357.0	0.06763667	0
2415357.0	0.06763667	0
2423748.0	0.043859564	0
2438318.0	0.056834362	0
2438319.0	0.052223675	2
2438336.0	0.14133525	0
2441433.0	0.046843078	0
2442427.0	0.063976675	1
2442767.0	0.06461124	0
2442959.0	0.066395774	1
2443005.0	0.07045393	0
2443005.0	0.07045393	0
2443005.0	0.07045393	0
2443045.0	0.039641716	0
2443045.0	0.039641716	0
2443045.0	0.039641716	0
2443045.0	0.039641716	0
2443155.0	0.15058133	0
2443193.0	0.07483576	0
2443193.0	0.07483576	0
2443761.0	0.06583687	0
2443761.0	0.06583687	0
2443771.0	0.04033591	0
2443771.0	0.04033591	0
2443771.0	0.04033591	0
2443771.0	0.04033591	0
2448207.0	0.053319562	0
2448207.0	0.053319562	0
2448207.0	0.053319562	0
2448207.0	0.053319562	0
2459161.0	0.040552996	0
2459162.0	0.064105555	0
2459162.0	0.064105555	0
2464778.0	0.04097432	0
2467397.0	0.07473442	0
2467423.0	0.10399762	0
2474575.0	0.041801326	0
2474644.0	0.039433073	1
2474644.0	0.039433073	0
2474644.0	0.039433073	0
2475384.0	0.07187309	1
2478665.0	0.07828429	1
2481481.0	0.038892437	0
2490671.0	0.04973011	0
2490671.0	0.04973011	0
2490671.0	0.04973011	0
2490671.0	0.04973011	0
2490671.0	0.04973011	0
2490671.0	0.04973011	0
2490671.0	0.04973011	0
2491596.0	0.04208319	0
2491596.0	0.04208319	0
2491651.0	0.04339318	0
2491654.0	0.07202824	0
2491654.0	0.07202824	0
2494540.0	0.040046845	2
2495001.0	0.12479467	0
2495001.0	0.12479467	0
2496697.0	0.07880345	0
2496697.0	0.07880345	0
2496697.0	0.07880345	0
2496697.0	0.07880345	0
2496697.0	0.07880345	0
2496697.0	0.07880345	0
2496697.0	0.07880345	0
2496697.0	0.07880345	0
2496697.0	0.07880345	0
2496697.0	0.07880345	1
2496697.0	0.07880345	0
2496697.0	0.07880345	0
2496697.0	0.07880345	0
2496697.0	0.07880345	0
2496697.0	0.07880345	0
2496697.0	0.07880345	0
2496697.0	0.07880345	0
2503962.0	0.04275852	2
2503966.0	0.14952073	0
2503992.0	0.04816736	0
2503992.0	0.04816736	0
2503992.0	0.04816736	0
2503992.0	0.04816736	0
2503992.0	0.04816736	0
2503992.0	0.04816736	0
2516432.0	0.05916567	0
2517072.0	0.05452379	0
2518148.0	0.046187412	0
2518148.0	0.046187412	0
2518155.0	0.062835336	0
2518156.0	0.09079053	0
2518156.0	0.09079053	0
2518380.0	0.045746412	2
2518696.0	0.054994665	0
2526366.0	0.039132524	2
2526395.0	0.09049504	0
2526407.0	0.10551903	0
2526479.0	0.07085494	0
2526531.0	0.04557038	0
2526540.0	0.040501274	0
2526540.0	0.040501274	0
2527488.0	0.09031936	0
2528217.0	0.05241608	0
2528306.0	0.120995484	0
2531110.0	0.15561414	0
2531110.0	0.15561414	0
2531110.0	0.15561414	0
2531110.0	0.15561414	0
2531170.0	0.1114609	0
2531170.0	0.1114609	0
2532955.0	0.047549035	0
2533303.0	0.048428383	0
2536182.0	0.062066287	0
2536182.0	0.062066287	0
2536546.0	0.06275582	0
2536546.0	0.06275582	2
2538530.0	0.054100554	0
2538530.0	0.054100554	0
2542346.0	0.042036504	0
2542347.0	0.04740846	0
2542373.0	0.11102562	0
2542397.0	0.038661364	0
2543003.0	0.053153634	0
2546371.0	0.047586743	1
2546372.0	0.054805096	1
2546374.0	0.08175237	2
2546376.0	0.04094265	1
2546416.0	0.04695763	0
2546416.0	0.04695763	0
2546434.0	0.06403907	1
2553057.0	0.04157706	0
2553057.0	0.04157706	0
2553061.0	0.061219435	2
2553061.0	0.061219435	0
2553184.0	0.0593236	0
2553898.0	0.039968565	0
2556315.0	0.062223423	0
2556681.0	0.07685506	0
2556681.0	0.07685506	0
2556730.0	0.06040424	0
2561010.0	0.09282948	0
2561013.0	0.03899979	0
2562357.0	0.092688605	0
2565667.0	0.04147333	0
2565667.0	0.04147333	0
2565667.0	0.04147333	0
2566559.0	0.045303427	0
2567299.0	0.10490619	0
2567299.0	0.10490619	0
2567299.0	0.10490619	0
2568959.0	0.07736724	0
2569032.0	0.049201053	0
2569933.0	0.06473776	0
2572045.0	0.04077671	0
2572163.0	0.08657699	0
2572604.0	0.0909272	0
2573019.0	0.04881119	0
2576180.0	0.10149021	0
2576187.0	0.07978631	0
2576332.0	0.052817903	2
2577942.0	0.06279929	0
2580000.0	0.03897573	0
2580000.0	0.03897573	0
2580000.0	0.03897573	0
2581659.0	0.057868123	1
2582227.0	0.1305397	0
2582677.0	0.066705436	0
2583979.0	0.09059931	0
2584009.0	0.051228907	1
2584009.0	0.051228907	0
2584083.0	0.063433245	0
2584621.0	0.04284175	0
2585102.0	0.064609796	0
2585102.0	0.064609796	0
2585577.0	0.047940034	0
2585577.0	0.047940034	1
2585577.0	0.047940034	0
2588582.0	0.061529268	1
2588582.0	0.061529268	0
2588583.0	0.106889226	0
2588583.0	0.106889226	0
2592974.0	0.04531014	0
2595654.0	0.03857121	2
2595767.0	0.071948424	0
2595767.0	0.071948424	0
2595767.0	0.071948424	0
2595823.0	0.056977052	0
2595823.0	0.056977052	0
2596111.0	0.09832742	0
2596111.0	0.09832742	0
2596112.0	0.05846178	0
2596112.0	0.05846178	0
2596792.0	0.07918409	0
2596792.0	0.07918409	0
2600629.0	0.04368362	0
2600825.0	0.1287518	2
2601019.0	0.08469755	0
2601047.0	0.059125897	0
2601047.0	0.059125897	0
2602996.0	0.0758231	1
2605737.0	0.046355184	0
2605737.0	0.046355184	0
2605761.0	0.048123803	0
2607261.0	0.042926475	0
2607262.0	0.04109322	0
2607303.0	0.054954246	0
2610653.0	0.11353237	1
2611960.0	0.051199205	0
2611960.0	0.051199205	0
2611979.0	0.06310569	0
2612685.0	0.103593186	0
2613406.0	0.045472976	0
2614942.0	0.0508384	0
2614979.0	0.06027315	0
2615009.0	0.04318897	0
2615009.0	0.04318897	0
2615010.0	0.06263928	0
2615010.0	0.06263928	0
2615034.0	0.046827424	0
2615269.0	0.086154796	0
2615269.0	0.086154796	0
2615269.0	0.086154796	0
2615269.0	0.086154796	0
2615274.0	0.048831683	0
2615288.0	0.050952848	0
2615294.0	0.04170543	0
2615294.0	0.04170543	0
2615296.0	0.098739356	0
2615338.0	0.060060725	0
2615437.0	0.04064619	0
2615763.0	0.05034562	0
2621140.0	0.042308543	0
2622763.0	0.050861973	0
2626579.0	0.041854866	0
2626691.0	0.066366926	0
2627168.0	0.13320673	0
2627169.0	0.08891514	0
2627172.0	0.05925266	0
2627182.0	0.12549397	0
2627182.0	0.12549397	0
2627183.0	0.053929895	0
2627214.0	0.04452271	1
2627243.0	0.06328477	0
2627258.0	0.14375387	0
2627258.0	0.14375387	0
2627258.0	0.14375387	0
2627525.0	0.08632021	1
2627812.0	0.04217482	0
2627817.0	0.07223485	0
2627819.0	0.050041426	0
2627819.0	0.050041426	0
2627819.0	0.050041426	0
2627909.0	0.038848996	0
2627996.0	0.05438575	0
2628005.0	0.08308858	0
2628084.0	0.04136556	0
2628084.0	0.04136556	0
2628087.0	0.05817801	0
2628095.0	0.070441864	0
2628097.0	0.042998306	0
2628097.0	0.042998306	2
2628099.0	0.064012654	0
2628123.0	0.07546903	0
2628155.0	0.0486551	0
2628175.0	0.056894887	0
2628175.0	0.056894887	0
2628184.0	0.11822872	0
2628184.0	0.11822872	0
2628184.0	0.11822872	0
2628868.0	0.040859003	0
2628869.0	0.039285123	0
2628934.0	0.043372087	0
2629028.0	0.0525735	0
2629028.0	0.0525735	0
2629028.0	0.0525735	0
2629028.0	0.0525735	0
2629965.0	0.06239678	0
2629965.0	0.06239678	0
2629965.0	0.06239678	0
2630300.0	0.050493985	0
2630300.0	0.050493985	0
2630300.0	0.050493985	0
2630300.0	0.050493985	0
2630300.0	0.050493985	0
2630932.0	0.12001427	0
2630954.0	0.074108616	0
2630977.0	0.04522445	0
2630977.0	0.04522445	0
2632376.0	0.0405974	0
2632615.0	0.11795399	0
2632616.0	0.045117773	0
2632616.0	0.045117773	0
2633003.0	0.08811328	0
2633003.0	0.08811328	0
2633327.0	0.08561352	0
2633327.0	0.08561352	0
2633340.0	0.045013208	0
2633340.0	0.045013208	0
2633340.0	0.045013208	0
2634770.0	0.05768276	0
2635122.0	0.08082465	1
2635122.0	0.08082465	0
2635124.0	0.09051969	0
2635124.0	0.09051969	0
2635124.0	0.09051969	0
2635375.0	0.065156095	0
2635375.0	0.065156095	0
2635442.0	0.038728125	0
2636171.0	0.06651177	0
2637256.0	0.11294898	0
2637256.0	0.11294898	0
2637295.0	0.042069778	0
2637837.0	0.06201462	0
2637873.0	0.040385604	0
2638603.0	0.049320564	0
2638603.0	0.049320564	0
2638603.0	0.049320564	0
2638813.0	0.05231659	2
2639208.0	0.0689559	2
2639567.0	0.062079996	1
2639604.0	0.05830552	0
2639604.0	0.05830552	0
2639604.0	0.05830552	1
2639725.0	0.116972975	0
2640349.0	0.10206215	0
2640407.0	0.0955913	0
2640408.0	0.07307082	0
2642755.0	0.050364386	0
2642787.0	0.044687778	0
2642852.0	0.05103455	2
2644320.0	0.049911357	0
2644320.0	0.049911357	0
2644320.0	0.049911357	1
2644320.0	0.049911357	0
2644670.0	0.059990358	0
2644670.0	0.059990358	0
2645689.0	0.059379954	0
2646345.0	0.039377954	0
2646345.0	0.039377954	0
2646781.0	0.051791176	0
2646781.0	0.051791176	0
2646781.0	0.051791176	0
2646781.0	0.051791176	0
2647170.0	0.0494228	1
2647170.0	0.0494228	0
2647911.0	0.052269477	0
2647913.0	0.042049605	0
2647913.0	0.042049605	0
2648945.0	0.069373965	1
2648945.0	0.069373965	0
2649144.0	0.04783198	0
2649145.0	0.06460917	0
2649145.0	0.06460917	1
2649923.0	0.040424842	0
2650594.0	0.06725298	1
2650680.0	0.058311548	0
2650970.0	0.0640309	0
2650973.0	0.053052578	0
2651000.0	0.039372753	0
2651440.0	0.0828495	0
2651898.0	0.04706632	0
2652426.0	0.054481447	0
2655297.0	0.052940935	0
2655298.0	0.06721452	0
2657235.0	0.050077397	0
2657235.0	0.050077397	0
2657235.0	0.050077397	0
2657235.0	0.050077397	0
2657235.0	0.050077397	0
2657241.0	0.055642955	0
2657241.0	0.055642955	0
2657261.0	0.0389077	0
2657326.0	0.05017458	0
2659845.0	0.071843125	0
2659845.0	0.071843125	0
2659845.0	0.071843125	1
2659845.0	0.071843125	0
2660300.0	0.05462326	0
2660300.0	0.05462326	0
2661898.0	0.043632146	1
2662842.0	0.041219316	0
2663564.0	0.09326496	0
2663564.0	0.09326496	0
2663564.0	0.09326496	0
2664437.0	0.03992819	0
2664477.0	0.04621262	0
2666958.0	0.06712432	0
2667582.0	0.05258882	1
2667597.0	0.08275921	0
2667597.0	0.08275921	0
2667615.0	0.04711736	0
2668620.0	0.046587642	0
2669075.0	0.043528054	0
2669550.0	0.041170914	0
2669679.0	0.10538682	0
2670314.0	0.08019039	0
2671031.0	0.060592003	0
2671649.0	0.041170914	0
2671741.0	0.054419488	0
2671747.0	0.086214274	0
2671752.0	0.058820486	0
2671752.0	0.058820486	0
2671780.0	0.046386674	0
2672084.0	0.12379071	0
2672084.0	0.12379071	0
2672139.0	0.0573872	0
2672189.0	0.08579092	0
2672190.0	0.04856474	0
2672212.0	0.059312742	0
2672241.0	0.0661171	0
2672246.0	0.09031485	0
2672265.0	0.057530086	0
2672265.0	0.057530086	0
2672280.0	0.058433354	0
2672280.0	0.058433354	0
2672280.0	0.058433354	0
2672280.0	0.058433354	0
2672301.0	0.04304838	0
2672301.0	0.04304838	0
2672301.0	0.04304838	0
2672301.0	0.04304838	0
